,0,1,2
13456,153.0,150.0,3.5
13457,159.0,150.0,4.0
13458,142.0,150.0,4.0
13459,160.0,150.0,4.0
13460,145.0,150.0,2.5
13461,156.0,150.0,4.0
13462,136.0,150.0,3.0
13463,138.0,150.0,2.5
13464,145.0,150.0,3.0
13465,138.0,150.0,2.0
13466,148.0,150.0,2.5
13467,134.0,150.0,2.5
13468,167.0,150.0,5.0
13469,153.0,150.0,4.5
13470,146.0,150.0,3.5
13471,153.0,150.0,3.5
13472,145.0,150.0,3.0
13473,135.0,150.0,1.5
13474,134.0,150.0,2.0
13475,148.0,150.0,3.5
13476,156.0,150.0,4.5
13477,164.0,150.0,5.0
13478,150.0,150.0,3.0
13479,142.0,150.0,2.5
13480,132.0,150.0,3.0
13481,154.0,150.0,3.5
13482,150.0,150.0,3.5
13483,140.0,150.0,3.0
13484,150.0,150.0,3.0
13485,142.0,150.0,2.5
13486,154.0,150.0,4.0
13487,158.0,150.0,3.5
13488,148.0,150.0,2.0
13489,152.0,150.0,3.5
13490,135.0,150.0,3.5
13491,158.0,150.0,5.0
13492,137.0,150.0,2.0
13493,160.0,150.0,4.0
13494,138.0,150.0,2.5
13495,160.0,150.0,4.5
13496,159.0,150.0,4.0
13497,155.0,150.0,3.0
13498,149.0,150.0,4.0
13499,157.0,150.0,3.0
13500,140.0,150.0,3.0
13501,159.0,150.0,4.0
13502,152.0,150.0,3.0
13503,147.0,150.0,3.0
13504,143.0,150.0,3.0
13505,162.0,150.0,4.5
13506,151.0,150.0,3.5
13507,150.0,150.0,3.5
13508,155.0,150.0,4.0
13509,149.0,150.0,3.5
13510,152.0,150.0,4.5
13511,142.0,150.0,3.0
13512,138.0,150.0,1.5
13513,155.0,150.0,5.0
13514,154.0,150.0,4.0
13515,150.0,150.0,3.5
13516,144.0,150.0,3.5
13517,153.0,150.0,3.0
13518,167.0,150.0,4.0
13519,148.0,150.0,3.0
13520,147.0,150.0,3.0
13521,152.0,150.0,4.0
13522,149.0,150.0,3.5
13523,132.0,150.0,1.0
13524,150.0,150.0,3.5
13525,149.0,150.0,3.0
13526,152.0,150.0,3.0
13527,132.0,150.0,2.5
13528,151.0,150.0,3.5
13529,159.0,150.0,5.0
13530,149.0,150.0,3.5
13531,157.0,150.0,6.0
13532,132.0,150.0,1.5
13533,143.0,150.0,3.0
13534,157.0,150.0,4.5
13535,161.0,150.0,3.0
13536,145.0,150.0,3.0
13537,138.0,150.0,2.5
13538,141.0,150.0,3.0
13539,148.0,150.0,4.0
13540,156.0,150.0,4.0
13541,153.0,150.0,4.0
13542,142.0,150.0,3.0
13543,161.0,150.0,4.0
13544,152.0,150.0,3.0
13545,137.0,150.0,3.0
13546,149.0,150.0,3.0
13547,138.0,150.0,2.5
13548,146.0,150.0,3.0
13549,151.0,150.0,3.5
13550,152.0,150.0,3.5
13551,136.0,150.0,3.0
13552,154.0,150.0,2.5
13553,140.0,150.0,3.0
13554,154.0,150.0,4.5
13555,152.0,150.0,4.0
13556,142.0,150.0,3.0
13557,155.0,150.0,4.0
13558,147.0,150.0,3.0
13559,148.0,150.0,2.0
13560,148.0,150.0,4.0
13561,155.0,150.0,4.0
13562,132.0,150.0,2.5
13563,147.0,150.0,3.0
13564,132.0,150.0,3.0
13565,148.0,150.0,3.0
13566,154.0,150.0,3.0
13567,153.0,150.0,3.5
13568,155.0,150.0,4.0
13569,151.0,150.0,3.5
13570,138.0,150.0,3.0
13571,148.0,150.0,4.0
13572,138.0,150.0,3.0
13573,154.0,150.0,4.5
13574,145.0,150.0,4.5
13575,141.0,150.0,3.0
13576,144.0,150.0,3.5
13577,153.0,150.0,3.0
13578,141.0,150.0,2.5
13579,154.0,150.0,4.0
13580,158.0,150.0,3.5
13581,138.0,150.0,2.5
13582,153.0,150.0,4.0
13583,140.0,150.0,3.0
13584,155.0,150.0,4.0
13585,151.0,150.0,3.5
13586,155.0,150.0,4.0
13587,148.0,150.0,2.5
13588,161.0,150.0,5.0
13589,157.0,150.0,4.0
13590,158.0,150.0,4.5
13591,162.0,150.0,4.5
13592,152.0,150.0,3.5
13593,152.0,150.0,4.0
13594,155.0,150.0,5.0
13595,141.0,150.0,3.0
13596,146.0,150.0,4.0
13597,149.0,150.0,3.0
13598,159.0,150.0,4.0
13599,147.0,150.0,3.0
13600,153.0,150.0,5.0
13601,144.0,150.0,4.0
13602,149.0,150.0,4.0
13603,157.0,150.0,5.5
13604,154.0,150.0,5.0
13605,142.0,150.0,3.0
13606,137.0,150.0,3.0
13607,130.0,150.0,2.5
13608,146.0,150.0,3.5
13609,161.0,150.0,5.5
13610,138.0,150.0,3.0
13611,155.0,150.0,4.0
13612,152.0,150.0,3.0
13613,137.0,150.0,3.0
13614,142.0,150.0,3.0
13615,156.0,150.0,5.0
13616,157.0,150.0,4.0
13617,145.0,150.0,3.5
13618,158.0,150.0,4.0
13619,136.0,150.0,3.0
13620,153.0,150.0,3.5
13621,132.0,150.0,2.0
13622,157.0,150.0,4.5
13623,159.0,150.0,4.0
13624,164.0,150.0,5.0
13625,152.0,150.0,3.0
13626,155.0,150.0,4.0
13627,141.0,150.0,3.0
13628,148.0,150.0,3.0
13629,145.0,150.0,1.5
13630,144.0,150.0,1.0
13631,148.0,150.0,3.5
13632,162.0,150.0,5.0
13633,141.0,150.0,3.0
13634,140.0,150.0,2.5
13635,138.0,150.0,6.0
13636,130.0,150.0,3.0
13637,149.0,150.0,3.0
13638,154.0,150.0,3.0
13639,161.0,150.0,5.0
13640,130.0,150.0,2.0
13641,141.0,150.0,3.0
13642,150.0,150.0,3.0
13643,156.0,150.0,4.5
13644,146.0,150.0,3.0
13645,149.0,150.0,3.0
13646,156.0,150.0,4.5
13647,144.0,150.0,2.5
13648,144.0,150.0,2.5
13649,156.0,150.0,4.5
13650,134.0,150.0,1.0
13651,157.0,150.0,4.0
13652,151.0,150.0,4.0
13653,151.0,150.0,3.5
13654,149.0,150.0,4.0
13655,146.0,150.0,2.5
13656,154.0,150.0,3.5
13657,147.0,150.0,3.0
13658,147.0,150.0,3.0
13659,152.0,150.0,3.5
13660,168.0,150.0,6.0
13661,138.0,150.0,2.5
13662,153.0,150.0,2.5
13663,157.0,150.0,4.0
13664,143.0,150.0,2.0
13665,151.0,150.0,3.5
13666,140.0,150.0,3.5
13667,151.0,150.0,3.5
13668,158.0,150.0,4.0
13669,142.0,150.0,4.0
13670,143.0,150.0,2.5
13671,157.0,150.0,4.0
13672,150.0,150.0,3.0
13673,154.0,150.0,4.0
13674,167.0,150.0,5.0
13675,170.0,150.0,5.5
13676,153.0,150.0,3.0
13677,147.0,150.0,1.5
13678,142.0,150.0,3.5
13679,163.0,150.0,4.5
13680,142.0,150.0,2.5
13681,138.0,150.0,3.0
13682,151.0,150.0,3.0
13683,145.0,150.0,3.5
13684,144.0,150.0,3.0
13685,158.0,150.0,4.5
13686,130.0,150.0,1.5
13687,147.0,150.0,1.5
13688,152.0,150.0,3.0
13689,154.0,150.0,4.0
13690,160.0,150.0,4.0
13691,154.0,150.0,4.5
13692,152.0,150.0,4.0
13693,170.0,150.0,6.0
13694,144.0,150.0,5.5
13695,154.0,150.0,4.0
13696,145.0,150.0,3.0
13697,149.0,150.0,4.0
13698,159.0,150.0,3.5
13699,148.0,150.0,3.5
13700,156.0,150.0,4.0
13701,153.0,150.0,3.0
13702,135.0,150.0,1.5
13703,164.0,150.0,4.0
13704,138.0,150.0,3.5
13705,136.0,150.0,3.0
13706,157.0,150.0,4.5
13707,158.0,150.0,4.0
13708,161.0,150.0,4.5
13709,152.0,150.0,3.0
13710,151.0,150.0,4.0
13711,149.0,150.0,4.0
13712,166.0,150.0,5.0
13713,152.0,150.0,3.0
13714,132.0,150.0,2.5
13715,132.0,150.0,2.0
13716,143.0,150.0,2.5
13717,145.0,150.0,1.5
13718,142.0,150.0,2.0
13719,151.0,150.0,3.0
13720,156.0,150.0,4.0
13721,161.0,150.0,4.0
13722,138.0,150.0,3.0
13723,151.0,150.0,5.0
13724,132.0,150.0,3.0
13725,143.0,150.0,3.0
13726,156.0,150.0,4.0
13727,154.0,150.0,3.5
13728,151.0,150.0,3.0
13729,142.0,150.0,3.5
13730,142.0,150.0,3.0
13731,146.0,150.0,4.5
13732,151.0,150.0,3.5
13733,153.0,150.0,3.5
13734,151.0,150.0,4.0
13735,150.0,150.0,3.0
13736,147.0,150.0,3.0
13737,167.0,150.0,3.0
13738,152.0,150.0,4.0
13739,149.0,150.0,3.5
13740,152.0,150.0,3.5
13741,144.0,150.0,3.0
13742,134.0,150.0,2.0
13743,151.0,150.0,3.5
13744,151.0,150.0,4.0
13745,149.0,150.0,4.5
13746,144.0,150.0,2.5
13747,148.0,150.0,3.5
13748,152.0,150.0,3.5
13749,135.0,150.0,3.0
13750,137.0,150.0,3.0
13751,141.0,150.0,2.5
13752,162.0,150.0,4.5
13753,144.0,150.0,4.0
13754,151.0,150.0,3.0
13755,152.0,150.0,4.0
13756,154.0,150.0,3.5
13757,135.0,150.0,4.0
13758,153.0,150.0,3.5
13759,160.0,150.0,5.0
13760,157.0,150.0,4.0
13761,148.0,150.0,3.0
13762,140.0,150.0,3.5
13763,154.0,150.0,4.5
13764,139.0,150.0,2.5
13765,155.0,150.0,5.5
13766,149.0,150.0,4.5
13767,159.0,150.0,4.5
13768,132.0,150.0,4.0
13769,157.0,150.0,5.0
13770,147.0,150.0,3.5
13771,149.0,150.0,4.0
13772,142.0,150.0,2.5
13773,155.0,150.0,2.5
13774,152.0,150.0,3.0
13775,156.0,150.0,4.0
13776,158.0,150.0,4.0
13777,142.0,150.0,3.0
13778,152.0,150.0,4.5
13779,161.0,150.0,4.0
13780,157.0,150.0,4.0
13781,154.0,150.0,4.0
13782,153.0,150.0,4.5
13783,146.0,150.0,2.5
13784,142.0,150.0,2.0
13785,152.0,150.0,4.0
13786,146.0,150.0,3.0
13787,151.0,150.0,4.0
13788,143.0,150.0,3.0
13789,151.0,150.0,2.5
13790,152.0,150.0,3.0
13791,151.0,150.0,3.0
13792,150.0,150.0,3.0
13793,138.0,150.0,3.5
13794,164.0,150.0,5.0
13795,135.0,150.0,3.0
13796,142.0,150.0,3.5
13797,148.0,150.0,3.5
13798,142.0,150.0,3.0
13799,137.0,150.0,2.5
13800,130.0,150.0,2.5
13801,156.0,150.0,4.0
13802,147.0,150.0,3.0
13803,153.0,150.0,3.5
13804,165.0,150.0,5.0
13805,154.0,150.0,3.5
13806,152.0,150.0,3.0
13807,152.0,150.0,2.5
13808,149.0,150.0,3.0
13809,154.0,150.0,4.5
13810,152.0,150.0,3.0
13811,138.0,150.0,1.5
13812,149.0,150.0,3.5
13813,149.0,150.0,3.0
13814,147.0,150.0,2.0
13815,138.0,150.0,3.0
13816,146.0,150.0,2.5
13817,144.0,150.0,2.5
13818,141.0,150.0,3.0
13819,150.0,150.0,3.5
13820,139.0,150.0,2.5
13821,141.0,150.0,3.0
13822,154.0,150.0,5.0
13823,154.0,150.0,3.5
13824,130.0,150.0,3.0
13825,148.0,150.0,4.0
13826,153.0,150.0,4.0
13827,137.0,150.0,3.0
13828,167.0,150.0,4.5
13829,136.0,150.0,2.5
13830,142.0,150.0,3.0
13831,152.0,150.0,4.0
13832,164.0,150.0,4.5
13833,159.0,150.0,4.5
13834,143.0,150.0,3.0
13835,149.0,150.0,4.0
13836,152.0,150.0,4.0
13837,168.0,150.0,4.5
13838,152.0,150.0,3.0
13839,140.0,150.0,3.0
13840,149.0,150.0,3.5
13841,159.0,150.0,4.5
13842,161.0,150.0,4.0
13843,135.0,150.0,1.0
13844,149.0,150.0,3.5
13845,144.0,150.0,3.0
13846,141.0,150.0,2.5
13847,155.0,150.0,4.0
13848,154.0,150.0,3.0
13849,134.0,150.0,2.0
13850,159.0,150.0,4.0
13851,144.0,150.0,4.0
13852,138.0,150.0,2.5
13853,150.0,150.0,4.0
13854,138.0,150.0,3.5
13855,152.0,150.0,3.5
13856,146.0,150.0,3.0
13857,156.0,150.0,3.5
13858,146.0,150.0,3.0
13859,151.0,150.0,4.5
13860,148.0,150.0,3.0
13861,144.0,150.0,3.0
13862,142.0,150.0,4.0
13863,148.0,150.0,2.5
13864,144.0,150.0,2.5
13865,164.0,150.0,5.0
13866,146.0,150.0,4.0
13867,134.0,150.0,3.5
13868,141.0,150.0,3.0
13869,148.0,150.0,4.0
13870,157.0,150.0,4.0
13871,134.0,150.0,4.0
13872,130.0,150.0,2.5
13873,139.0,150.0,3.0
13874,152.0,150.0,3.5
13875,142.0,150.0,1.5
13876,148.0,150.0,3.0
13877,138.0,150.0,4.5
13878,165.0,150.0,5.0
13879,150.0,150.0,4.0
13880,153.0,150.0,3.0
13881,158.0,150.0,2.5
13882,137.0,150.0,2.0
13883,154.0,150.0,3.0
13884,136.0,150.0,3.0
13885,138.0,150.0,2.5
13886,141.0,150.0,1.5
13887,140.0,150.0,3.0
13888,158.0,150.0,3.5
13889,154.0,150.0,4.0
13890,143.0,150.0,1.5
13891,135.0,150.0,2.0
13892,163.0,150.0,4.5
13893,142.0,150.0,3.0
13894,137.0,150.0,1.5
13895,152.0,150.0,3.5
13896,139.0,150.0,2.0
13897,158.0,150.0,4.0
13898,150.0,150.0,4.0
13899,151.0,150.0,4.0
13900,152.0,150.0,3.5
13901,151.0,150.0,2.5
13902,160.0,150.0,5.0
13903,142.0,150.0,3.0
13904,159.0,150.0,4.0
13905,157.0,150.0,4.0
13906,152.0,150.0,3.0
13907,152.0,150.0,4.0
13908,159.0,150.0,4.0
13909,140.0,150.0,3.0
13910,157.0,150.0,3.5
13911,146.0,150.0,4.0
13912,141.0,150.0,4.0
13913,151.0,150.0,3.5
13914,148.0,150.0,2.5
13915,148.0,150.0,4.0
13916,137.0,150.0,2.0
13917,157.0,150.0,4.0
13918,134.0,150.0,3.0
13919,149.0,150.0,3.0
13920,164.0,150.0,4.0
13921,152.0,150.0,3.0
13922,136.0,150.0,2.5
13923,154.0,150.0,3.5
13924,152.0,150.0,3.0
13925,148.0,150.0,3.0
13926,157.0,150.0,4.0
13927,143.0,150.0,3.0
13928,138.0,150.0,2.5
13929,147.0,150.0,4.0
13930,148.0,150.0,3.0
13931,151.0,150.0,3.0
13932,158.0,150.0,5.0
13933,147.0,150.0,3.0
13934,143.0,150.0,3.5
13935,149.0,150.0,3.5
13936,151.0,150.0,4.0
13937,153.0,150.0,3.0
13938,158.0,150.0,3.5
13939,149.0,150.0,4.0
13940,137.0,150.0,2.0
13941,149.0,150.0,3.5
13942,142.0,150.0,3.5
13943,145.0,150.0,2.5
13944,148.0,150.0,3.5
13945,170.0,150.0,5.5
13946,158.0,150.0,4.0
13947,150.0,150.0,4.0
13948,153.0,150.0,3.0
13949,153.0,150.0,3.5
13950,140.0,150.0,2.0
13951,142.0,150.0,5.0
13952,143.0,150.0,3.0
13953,152.0,150.0,3.5
13954,158.0,150.0,3.5
13955,149.0,150.0,3.0
13956,150.0,150.0,3.0
13957,142.0,150.0,2.0
13958,147.0,150.0,3.5
13959,147.0,150.0,3.5
13960,157.0,150.0,3.5
13961,144.0,150.0,3.5
13962,148.0,150.0,3.0
13963,132.0,150.0,1.5
13964,150.0,150.0,1.5
13965,150.0,150.0,3.0
13966,149.0,150.0,3.0
13967,138.0,150.0,3.5
13968,150.0,150.0,3.5
13969,159.0,150.0,3.5
13970,141.0,150.0,4.5
13971,152.0,150.0,4.0
13972,152.0,150.0,3.0
13973,144.0,150.0,3.5
13974,150.0,150.0,3.0
13975,147.0,150.0,3.0
13976,132.0,150.0,3.5
13977,141.0,150.0,3.0
13978,151.0,150.0,3.0
13979,156.0,150.0,4.0
13980,141.0,150.0,3.0
13981,149.0,150.0,3.0
13982,160.0,150.0,4.5
13983,152.0,150.0,3.5
13984,142.0,150.0,3.5
13985,150.0,150.0,3.0
13986,151.0,150.0,3.0
13987,164.0,150.0,4.5
13988,150.0,150.0,3.5
13989,156.0,150.0,3.5
13990,147.0,150.0,3.5
13991,162.0,150.0,4.5
13992,157.0,150.0,5.0
13993,137.0,150.0,4.0
13994,151.0,150.0,4.0
13995,156.0,150.0,3.0
13996,137.0,150.0,2.0
13997,159.0,150.0,4.0
13998,159.0,150.0,4.0
13999,160.0,150.0,5.0
14000,142.0,150.0,3.5
14001,141.0,150.0,2.5
14002,156.0,150.0,4.0
14003,152.0,150.0,3.5
14004,146.0,150.0,3.5
14005,146.0,150.0,3.0
14006,152.0,150.0,2.5
14007,140.0,150.0,2.0
14008,139.0,150.0,3.0
14009,153.0,150.0,3.5
14010,138.0,150.0,1.0
14011,154.0,150.0,4.0
14012,155.0,150.0,3.0
14013,150.0,150.0,3.0
14014,145.0,150.0,2.0
14015,160.0,150.0,4.5
14016,162.0,150.0,4.0
14017,147.0,150.0,3.5
14018,160.0,150.0,4.0
14019,152.0,150.0,3.0
14020,157.0,150.0,4.0
14021,151.0,150.0,3.5
14022,145.0,150.0,3.0
14023,144.0,150.0,3.5
14024,155.0,150.0,3.0
14025,134.0,150.0,3.0
14026,168.0,150.0,4.5
14027,159.0,150.0,4.0
14028,155.0,150.0,3.5
14029,150.0,150.0,4.0
14030,149.0,150.0,3.5
14031,165.0,150.0,6.0
14032,152.0,150.0,4.5
14033,140.0,150.0,1.5
14034,157.0,150.0,4.5
14035,142.0,150.0,4.0
14036,142.0,150.0,3.0
14037,149.0,150.0,4.5
14038,159.0,150.0,4.5
14039,161.0,150.0,4.0
14040,149.0,150.0,3.0
14041,154.0,150.0,3.5
14042,150.0,150.0,3.5
14043,150.0,150.0,3.0
14044,156.0,150.0,4.0
14045,149.0,150.0,4.0
14046,151.0,150.0,3.5
14047,142.0,150.0,3.5
14048,132.0,150.0,3.0
14049,134.0,150.0,4.5
14050,148.0,150.0,4.5
14051,150.0,150.0,3.5
14052,149.0,150.0,3.5
14053,151.0,150.0,3.0
14054,157.0,150.0,4.0
14055,154.0,150.0,3.5
14056,163.0,150.0,5.0
14057,138.0,150.0,3.5
14058,154.0,150.0,4.0
14059,141.0,150.0,2.5
14060,148.0,150.0,3.0
14061,153.0,150.0,4.0
14062,161.0,150.0,4.5
14063,136.0,150.0,2.0
14064,149.0,150.0,3.5
14065,160.0,150.0,4.5
14066,161.0,150.0,4.5
14067,150.0,150.0,3.0
14068,157.0,150.0,4.0
14069,152.0,150.0,3.5
14070,155.0,150.0,3.0
14071,149.0,150.0,2.5
14072,150.0,150.0,3.0
14073,148.0,150.0,3.0
14074,145.0,150.0,2.0
14075,156.0,150.0,5.0
14076,160.0,150.0,4.0
14077,155.0,150.0,3.5
14078,138.0,150.0,4.0
14079,149.0,150.0,3.0
14080,152.0,150.0,4.0
14081,145.0,150.0,3.0
14082,144.0,150.0,4.0
14083,149.0,150.0,3.5
14084,157.0,150.0,4.0
14085,147.0,150.0,3.0
14086,158.0,150.0,4.0
14087,148.0,150.0,3.0
14088,142.0,150.0,2.0
14089,161.0,150.0,4.0
14090,157.0,150.0,4.0
14091,147.0,150.0,3.5
14092,156.0,150.0,4.0
14093,139.0,150.0,2.5
14094,130.0,150.0,3.0
14095,167.0,150.0,6.0
14096,150.0,150.0,3.5
14097,149.0,150.0,3.0
14098,150.0,150.0,3.0
14099,154.0,150.0,4.5
14100,150.0,150.0,3.5
14101,154.0,150.0,3.5
14102,148.0,150.0,4.0
14103,147.0,150.0,3.0
14104,157.0,150.0,4.5
14105,154.0,150.0,5.0
14106,155.0,150.0,4.0
14107,159.0,150.0,5.0
14108,132.0,150.0,1.0
14109,157.0,150.0,4.5
14110,159.0,150.0,4.0
14111,142.0,150.0,4.0
14112,146.0,150.0,2.5
14113,150.0,150.0,3.0
14114,141.0,150.0,3.0
14115,141.0,150.0,3.5
14116,142.0,150.0,3.0
14117,130.0,150.0,2.0
14118,153.0,150.0,4.0
14119,153.0,150.0,4.0
14120,150.0,150.0,4.0
14121,153.0,150.0,3.5
14122,138.0,150.0,2.5
14123,162.0,150.0,4.0
14124,151.0,150.0,4.5
14125,149.0,150.0,4.5
14126,151.0,150.0,4.0
14127,152.0,150.0,3.5
14128,142.0,150.0,2.0
14129,151.0,150.0,4.0
14130,152.0,150.0,4.0
14131,159.0,150.0,6.0
14132,144.0,150.0,4.0
14133,163.0,150.0,4.5
14134,146.0,150.0,4.5
14135,148.0,150.0,4.0
14136,158.0,150.0,4.0
14137,132.0,150.0,2.0
14138,154.0,150.0,4.0
14139,134.0,150.0,2.5
14140,155.0,150.0,4.0
14141,147.0,150.0,3.0
14142,150.0,150.0,4.0
14143,136.0,150.0,2.5
14144,157.0,150.0,4.0
14145,136.0,150.0,3.0
14146,152.0,150.0,4.0
14147,140.0,150.0,2.5
14148,144.0,150.0,2.0
14149,152.0,150.0,4.0
14150,132.0,150.0,3.0
14151,157.0,150.0,3.5
14152,154.0,150.0,4.0
14153,159.0,150.0,3.0
14154,156.0,150.0,4.0
14155,135.0,150.0,3.0
14156,161.0,150.0,4.0
14157,161.0,150.0,4.5
14158,142.0,150.0,3.0
14159,150.0,150.0,3.5
14160,152.0,150.0,4.5
14161,149.0,150.0,4.0
14162,149.0,150.0,3.5
14163,138.0,150.0,4.0
14164,144.0,150.0,3.0
14165,149.0,150.0,2.0
14166,163.0,150.0,4.5
14167,155.0,150.0,4.0
14168,155.0,150.0,4.0
14169,157.0,150.0,5.0
14170,148.0,150.0,4.5
14171,160.0,150.0,4.0
14172,145.0,150.0,3.5
14173,154.0,150.0,4.5
14174,161.0,150.0,3.0
14175,144.0,150.0,4.0
14176,152.0,150.0,4.5
14177,135.0,150.0,3.5
14178,149.0,150.0,3.5
14179,155.0,150.0,3.5
14180,146.0,150.0,3.5
14181,149.0,150.0,3.0
14182,152.0,150.0,4.0
14183,149.0,150.0,6.0
14184,159.0,150.0,4.0
14185,135.0,150.0,2.5
14186,145.0,150.0,3.0
14187,144.0,150.0,3.0
14188,157.0,150.0,4.0
14189,144.0,150.0,3.0
14190,151.0,150.0,3.0
14191,159.0,150.0,3.5
14192,138.0,150.0,3.0
14193,161.0,150.0,4.0
14194,161.0,150.0,4.5
14195,154.0,150.0,4.0
14196,130.0,150.0,2.5
14197,151.0,150.0,3.5
14198,146.0,150.0,2.5
14199,150.0,150.0,4.0
14200,154.0,150.0,3.0
14201,151.0,150.0,3.5
14202,156.0,150.0,4.5
14203,147.0,150.0,3.0
14204,136.0,150.0,3.0
14205,158.0,150.0,5.5
14206,158.0,150.0,3.5
14207,148.0,150.0,3.0
14208,151.0,150.0,4.5
14209,148.0,150.0,4.0
14210,156.0,150.0,3.5
14211,159.0,150.0,4.5
14212,141.0,150.0,2.5
14213,154.0,150.0,4.0
14214,158.0,150.0,6.0
14215,146.0,150.0,3.5
14216,151.0,150.0,5.0
14217,148.0,150.0,3.0
14218,144.0,150.0,3.0
14219,140.0,150.0,1.5
14220,147.0,150.0,4.0
14221,154.0,150.0,3.0
14222,150.0,150.0,2.0
14223,152.0,150.0,3.0
14224,157.0,150.0,3.5
14225,146.0,150.0,3.0
14226,130.0,150.0,2.5
14227,153.0,150.0,3.5
14228,151.0,150.0,4.0
14229,158.0,150.0,3.5
14230,159.0,150.0,5.0
14231,163.0,150.0,4.0
14232,165.0,150.0,3.0
14233,145.0,150.0,3.0
14234,149.0,150.0,3.5
14235,150.0,150.0,3.0
14236,132.0,150.0,1.0
14237,142.0,150.0,3.0
14238,170.0,150.0,5.0
14239,149.0,150.0,3.0
14240,146.0,150.0,2.5
14241,155.0,150.0,3.5
14242,130.0,150.0,4.5
14243,148.0,150.0,3.0
14244,166.0,150.0,4.0
14245,134.0,150.0,2.5
14246,154.0,150.0,4.0
14247,150.0,150.0,3.0
14248,134.0,150.0,1.5
14249,149.0,150.0,4.0
14250,159.0,150.0,5.0
14251,150.0,150.0,4.0
14252,143.0,150.0,3.0
14253,163.0,150.0,4.0
14254,161.0,150.0,4.0
14255,152.0,150.0,4.0
14256,144.0,150.0,3.0
14257,153.0,150.0,4.0
14258,150.0,150.0,3.0
14259,147.0,150.0,3.0
14260,137.0,150.0,3.0
14261,148.0,150.0,2.0
14262,160.0,150.0,4.0
14263,151.0,150.0,3.0
14264,140.0,150.0,3.0
14265,153.0,150.0,4.0
14266,157.0,150.0,5.0
14267,148.0,150.0,3.0
14268,152.0,150.0,3.0
14269,162.0,150.0,4.0
14270,157.0,150.0,4.5
14271,153.0,150.0,4.0
14272,150.0,150.0,3.0
14273,130.0,150.0,1.0
14274,148.0,150.0,3.0
14275,156.0,150.0,4.5
14276,148.0,150.0,4.0
14277,153.0,150.0,4.0
14278,138.0,150.0,2.5
14279,140.0,150.0,3.0
14280,160.0,150.0,3.5
14281,152.0,150.0,3.5
14282,149.0,150.0,3.0
14283,164.0,150.0,5.0
14284,153.0,150.0,3.5
14285,149.0,150.0,3.5
14286,145.0,150.0,3.0
14287,142.0,150.0,3.0
14288,154.0,150.0,4.0
14289,136.0,150.0,2.0
14290,144.0,150.0,3.0
14291,145.0,150.0,2.0
14292,159.0,150.0,3.0
14293,149.0,150.0,3.0
14294,154.0,150.0,4.0
14295,149.0,150.0,3.0
14296,149.0,150.0,3.5
14297,160.0,150.0,5.5
14298,149.0,150.0,4.0
14299,154.0,150.0,4.0
14300,148.0,150.0,2.5
14301,154.0,150.0,4.0
14302,164.0,150.0,4.0
14303,148.0,150.0,3.0
14304,147.0,150.0,3.5
14305,134.0,150.0,3.0
14306,154.0,150.0,4.0
14307,147.0,150.0,3.0
14308,157.0,150.0,5.0
14309,159.0,150.0,4.0
14310,135.0,150.0,3.0
14311,157.0,150.0,5.0
14312,164.0,150.0,5.0
14313,155.0,150.0,4.0
14314,146.0,150.0,2.0
14315,145.0,150.0,3.0
14316,138.0,150.0,2.5
14317,161.0,150.0,5.0
14318,154.0,150.0,5.0
14319,153.0,150.0,4.0
14320,144.0,150.0,3.0
14321,141.0,150.0,3.5
14322,147.0,150.0,3.0
14323,166.0,150.0,4.5
14324,152.0,150.0,3.0
14325,149.0,150.0,3.5
14326,152.0,150.0,3.5
14327,147.0,150.0,4.0
14328,151.0,150.0,3.5
14329,147.0,150.0,3.5
14330,154.0,150.0,3.5
14331,159.0,150.0,4.0
14332,161.0,150.0,5.5
14333,158.0,150.0,4.0
14334,137.0,150.0,4.0
14335,161.0,150.0,3.5
14336,155.0,150.0,3.0
14337,155.0,150.0,5.0
14338,161.0,150.0,4.0
14339,161.0,150.0,4.5
14340,151.0,150.0,3.5
14341,149.0,150.0,3.0
14342,144.0,150.0,4.5
14343,136.0,150.0,2.5
14344,146.0,150.0,2.5
14345,150.0,150.0,3.5
14346,151.0,150.0,2.0
14347,162.0,150.0,5.0
14348,158.0,150.0,4.0
14349,154.0,150.0,3.5
14350,147.0,150.0,2.5
14351,145.0,150.0,3.5
14352,147.0,150.0,3.0
14353,154.0,150.0,4.5
14354,135.0,150.0,2.5
14355,152.0,150.0,3.5
14356,142.0,150.0,3.0
14357,140.0,150.0,2.0
14358,140.0,150.0,3.0
14359,137.0,150.0,3.0
14360,141.0,150.0,3.5
14361,158.0,150.0,5.0
14362,152.0,150.0,4.0
14363,150.0,150.0,3.0
14364,150.0,150.0,3.5
14365,151.0,150.0,3.0
14366,156.0,150.0,3.5
14367,152.0,150.0,3.5
14368,136.0,150.0,2.5
14369,153.0,150.0,6.0
14370,140.0,150.0,3.0
14371,160.0,150.0,3.5
14372,142.0,150.0,2.0
14373,130.0,150.0,2.5
14374,143.0,150.0,3.5
14375,153.0,150.0,3.0
14376,147.0,150.0,3.5
14377,160.0,150.0,4.0
14378,144.0,150.0,2.0
14379,141.0,150.0,1.0
14380,135.0,150.0,3.5
14381,167.0,150.0,4.0
14382,135.0,150.0,2.0
14383,147.0,150.0,3.5
14384,152.0,150.0,3.5
14385,145.0,150.0,2.5
14386,153.0,150.0,3.0
14387,155.0,150.0,2.5
